iter	spmv	dot	vecops	comm	allreduce	sync	other
165	3.38554382e-05	7.7009201e-05	3.0040741e-05	0	0	0	0
166	3.43322754e-05	7.79628754e-05	2.98023224e-05	0	0	0	0
167	3.33786011e-05	7.89165497e-05	2.98023224e-05	0	0	0	0
168	3.40938568e-05	7.91549683e-05	2.88486481e-05	0	0	0	0
169	3.19480896e-05	7.9870224e-05	2.90870667e-05	0	0	0	0
170	3.29017639e-05	7.7009201e-05	3.12328339e-05	0	0	0	0
171	3.38554382e-05	7.82012939e-05	3.0040741e-05	0	0	0	0
172	3.38554382e-05	7.82012939e-05	3.0040741e-05	0	0	0	0
173	3.29017639e-05	7.60555267e-05	3.0040741e-05	0	0	0	0
174	3.40938568e-05	7.79628754e-05	3.0040741e-05	0	0	0	0
175	3.40938568e-05	7.89165497e-05	3.09944153e-05	0	0	0	0
176	3.31401825e-05	7.58171082e-05	2.98023224e-05	0	0	0	0
177	3.38554382e-05	7.7009201e-05	2.90870667e-05	0	0	0	0
178	3.29017639e-05	7.91549683e-05	3.0040741e-05	0	0	0	0
179	3.38554382e-05	7.82012939e-05	2.88486481e-05	0	0	0	0
180	3.40938568e-05	7.89165497e-05	3.0040741e-05	0	0	0	0
181	3.19480896e-05	7.72476196e-05	3.0040741e-05	0	0	0	0
182	3.38554382e-05	7.82012939e-05	3.0040741e-05	0	0	0	0
183	3.29017639e-05	7.7009201e-05	3.0040741e-05	0	0	0	0
184	3.29017639e-05	7.7009201e-05	3.0040741e-05	0	0	0	0
185	3.40938568e-05	7.79628754e-05	3.0040741e-05	0	0	0	0
186	3.43322754e-05	7.79628754e-05	3.07559967e-05	0	0	0	0
187	3.31401825e-05	7.48634338e-05	3.07559967e-05	0	0	0	0
188	3.52859497e-05	7.9870224e-05	2.98023224e-05	0	0	0	0
189	3.21865082e-05	7.58171082e-05	3.0040741e-05	0	0	0	0
190	3.38554382e-05	7.7009201e-05	2.98023224e-05	0	0	0	0
191	3.40938568e-05	7.9870224e-05	3.0040741e-05	0	0	0	0
192	3.29017639e-05	7.91549683e-05	2.90870667e-05	0	0	0	0
193	3.38554382e-05	7.60555267e-05	2.90870667e-05	0	0	0	0
194	3.38554382e-05	7.77244568e-05	3.12328339e-05	0	0	0	0
195	3.38554382e-05	7.79628754e-05	3.0040741e-05	0	0	0	0
196	3.40938568e-05	7.60555267e-05	2.90870667e-05	0	0	0	0
197	3.29017639e-05	7.82012939e-05	3.0040741e-05	0	0	0	0
198	3.29017639e-05	7.60555267e-05	2.98023224e-05	0	0	0	0
199	3.43322754e-05	7.89165497e-05	2.88486481e-05	0	0	0	0
